Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.478,7.395,7.331,7.077,7.027,6.981,6.791,7.113,7.344,..
Afghanistan,AFG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,11680274.6,21248292.7,27416416.2,30269882.9,30597878.7,32675060.7,32780041.6,28700402.1,19234000,12017000
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,10.42081714,14.3421528,..
Afghanistan,AFG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1383201806,1985366663,1417300546,1136013206,1152896050,1609472021,1515758749,1476305961,..,..
Afghanistan,AFG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00266707,-9.34E-05,0.011304631,0.077310687,0.060046188,0.21494058,0.140009705,0.18655347,0.215827015,..
Afghanistan,AFG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.239801183,0.209664794,0.884000459,0.516606084,0.274796791,0.661572216,0.124495986,0.064993957,0.144401058,..
Afghanistan,AFG,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-47774027.01,-42994416.21,-166983554.9,-79585268.75,-40273161,-80631404.07,2916492.929,24258330.11,..,..
Afghanistan,AFG,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,537318.9904,-19153.71072,2163053.088,14006046.55,11260735.76,38803701.64,26321046.58,37228478.1,30790959.9,..
Afghanistan,AFG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.002522145,-0.964803329,-1.666416415,-0.345802497,-0.253593782,-1.688576593,0.932833389,-5.364665931,-22.96694199,..
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,638.7331848,626.5129305,566.8811327,523.0530121,526.1408013,492.0906323,497.7414293,512.0550982,355.7778264,..
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.385771784,4.673996035,-0.661709165,4.383891955,4.975951506,0.626149149,2.302372515,..,..,..
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,54.5,..,..,..,..,..,..
Afghanistan,AFG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,7.915,..,..,11.184,..,..,11.71,5.58,..
Afghanistan,AFG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,9.963,..,..,17.574,..,..,16.2,8.708,..
Albania,ALB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.819,7.868,7.947,8.035,8.15,8.308,8.48,10.785,11.325,..
Albania,ALB,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,195550441.2,255135298.7,589275619.5,274930666.7,305196417.4,673239705,358534676.9,633391094.4,471511072.6,410983732
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.91631514,28.21300146,27.26739115,28.97789918,31.56979831,31.57195441,31.30426989,22.65778961,31.30916076,37.39542221
Albania,ALB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,3700232565,3732224768,3104045580,3439878230,4143794703,4784712029,4822385626,3460812843,5611664987,7056503561
Albania,ALB,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.22267565,0.571867614,0.696509873,0.059342794,-0.815502052,-0.02977837,0.259559263,0.330403484,0.278527584,0.918533441
Albania,ALB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.816284582,8.693038722,8.690533943,8.805091978,7.855448267,7.9463557,7.797920484,7.055092209,6.796140804,7.619755885
Albania,ALB,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1225674342,-1074294190,-910256726,-1037328978,-1128922245,-1208920406,-1161056359,-1019647592,-1168644883,-1249848500
Albania,ALB,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,28449540.92,75647491.63,79310556.15,7038767.4,-106176134.4,-4513335.957,39976866.35,50098202.04,49941569.83,173753265.7
Albania,ALB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.187234353,1.985388092,2.516827054,3.480293217,3.898112267,4.276311551,2.523540843,-2.745238678,9.922713708,6.13901679
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,4413.063383,4578.633208,3952.803574,4124.05539,4531.032207,5287.660801,5396.214243,5343.037704,6377.203096,6810.114041
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.937620802,1.625865044,1.896174026,1.275431684,1.986661332,2.028059631,1.41109079,1.620886617,2.041471631,6.725202715
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,23.7,23.4,23,21.8,22,..,..
Albania,ALB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.866,18.055,17.193,15.418,13.616,12.304,11.466,..,..,..
Albania,ALB,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,31.237,39.869,39.977,36.613,31.61,28.127,26.978,..,..,..
Algeria,DZA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.673,4.555,4.437,4.472,4.542,4.482,4.392,5.398,4.546,..
Algeria,DZA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,299274432.3,238448086.3,187946611,165886105.6,166253005.3,147483675.3,115526920.5,99331152.4,122273016.6,125293915.4
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.20989789,30.48765721,23.17177801,20.87248521,22.63223229,25.86118126,22.71441254,17.4699219,26.73454321,35.3352258
Algeria,DZA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,68589769661,63586929716,37905326615,32746852187,37680842572,44387318896,38551346600,24901914033,41850559491,69057858422
Algeria,DZA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.129555118,-0.008685726,0.06092467,0.029081833,-0.0050362,0.483796361,0.018134831,0.010021285,-0.031675141,0.036188387
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.806601359,0.702589361,-0.32401219,1.023696078,0.723259983,0.838208409,0.804144058,0.784884281,0.531680715,0.03856288
Algeria,DZA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1963635050,-1520777119,638915215.3,-1591723072,-1238809876,-619904539.9,-1350051614,-1129312784,-920931271.6,-5073304.982
Algeria,DZA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-271748342.2,-18570948.67,101122294.4,46540881.72,-8566424.89,846211528.1,31148435.45,14605376.08,-51780109.91,70566793.11
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.797967812,1.76594123,1.646657261,1.163147579,-0.663171195,-0.707950481,-0.840856659,-6.729941648,1.700063767,1.533163232
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,5519.777576,5516.22944,4197.419985,3967.200647,4134.936087,4171.790388,4021.983266,3354.153164,3700.314697,4342.637968
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.25423911,2.916926921,4.784447007,6.397694803,5.59111591,4.269990205,1.951768211,2.415130941,7.226063074,9.265515516
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.82,10.207,11.206,10.202,12,..,..,..,..,..
Algeria,DZA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,24.8,25.027,29.839,25.716,29.02,..,..,..,..,..
American Samoa,ASM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,4.2,..,..,5.1,..,..,5.6,..,..
American Samoa,ASM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,71.78683386,66.718507,63.59583952,63.93442623,59.1503268,68.23161189,61.66924266,59.22330097,44.26666667,46.95752009
American Samoa,ASM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.21950184,3.279021642,4.854442301,0.113644342,-5.135339886,4.874061125,1.831713966,6.970688208,1.759928333,3.486017106
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,12038.87159,12313.99736,13101.54182,13300.82461,12372.88478,13195.9359,13672.57666,15609.77722,16653.71378,19673.3901
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,4.3,..,4.4,3.9,..,..,..
Andorra,AND,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,2334900069,1841841696,2414478833,..
Andorra,AND,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,-320300855.9,-139720254.9,-345268861.7,..
Andorra,AND,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.026027034,2.140938982,1.257416013,2.574504588,-1.41657902,-0.003870296,0.23829657,-12.73507756,6.459440532,7.732715652
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,44747.76116,45680.54694,38885.54859,39931.23626,40632.20898,42904.81159,41328.61239,37207.23887,42072.31942,41992.77278
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.607,9.181,8.826,8.555,8.242,7.99,7.811,7.821,8.009,..
Angola,AGO,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,4921701568,7061822764,6512969284,9330768353,8116508851,9245089700,10026094201,6965388390,8886815844,8690402678
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,50.74708579,44.69502946,29.75459795,28.12448545,29.004102,40.83628983,40.79075505,38.31454074,47.74527598,43.42292566
Angola,AGO,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,69562221910,60851231670,34437293544,28299767213,35598035306,41388891319,35180142878,21004445129,33675000132,50120200235
Angola,AGO,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.696367235,0.652212483,-0.86729421,0.517431069,1.834715989,0.007192093,-3.313812902,0.186621764,-1.58990831,0.038457854
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-5.380131009,2.690005655,11.08133901,-0.340242829,-10.03837677,-8.125891112,-5.780813144,-3.848263985,-6.548542275,-6.179510616
Angola,AGO,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,8041583617,-2770722211,-10813085379,452522618.9,8749300466,6461790581,1749052912,1956982582,3297745964,6639719014
Angola,AGO,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,921566192.2,886792456.7,-784870216.6,273005000,1352005057,5714167.485,-2349425835,90514469,-1057370588,41066362.25
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.106331035,1.030729118,-2.64297533,-6.011890778,-3.630695038,-4.676669584,-4.017114161,-8.672432129,-1.954598006,-0.09675473
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,5061.34924,5011.984412,3217.339244,1809.709377,2439.374441,2540.508878,2191.347764,1450.905112,1927.474078,3000.444231
Angola,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.777814293,7.280387304,9.353839725,30.69895786,29.84257779,19.63059436,17.07970441,22.27156431,25.75426565,..
Angola,AGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,32.3,..,..,..,..
Angola,AGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.579,..,..,..,..,16.497,..,15.799,..
Angola,AGO,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,17.332,..,..,..,..,31.198,..,29.582,..
Antigua and Barbuda,ATG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.565,5.544,5.649,5.662,5.746,5.787,5.865,5.961,6.365,..
Antigua and Barbuda,ATG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,74.504142,70.69120079,70.01991462,64.57181836,62.47054811,69.20864236,41.91092501,46.98347939,54.68958214
Antigua and Barbuda,ATG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,529183396.3,1027284545,1016366368,1043082266,988693922.5,1037965892,1194092316,591276100.6,752375477.2,1021454371
Antigua and Barbuda,ATG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0,0.459237497,0.978993176,2.549692632,0.760008484,-0.062752178,-0.648197988,0.169055838,-0.22627716,-0.57275414
Antigua and Barbuda,ATG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.13176195,3.355244191,7.93074036,6.5404082,9.879596726,12.31446754,7.433324076,5.472762831,15.27324512,10.48600268
Antigua and Barbuda,ATG,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-134288999.6,-39930998.38,-99949131.34,-59449394.19,-139634744.3,-205651172.9,-139434690.6,-74824501.83,-248204183.3,-206548087.4
Antigua and Barbuda,ATG,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0,6332102.674,14075528.78,37982582.28,11636883.98,-1042646.025,-11183695.99,2385033.501,-3623527.017,-10697520
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.448561994,1.364997457,0.649980301,3.383651477,1.839235757,6.361375194,2.550901433,-19.35925206,7.54757506,8.880996614
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,14977.07183,15451.49524,15985.54114,16449.05915,16803.87023,18133.8226,18730.0048,15224.85859,17178.54372,19919.72669
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.059497824,1.089441574,0.968993459,-0.489437796,2.43248789,1.207157934,1.431355982,0.625989707,2.062996385,7.531078346
Antigua and Barbuda,ATG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.494,7.447,7.543,7.947,7.692,7.68,7.6,8.509,8.955,..
Argentina,ARG,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,7417613254,10108412453,11510933756,17667247820,30254108651,26782796260,28179537886,10684151070,5762350017,7998025601
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.61717339,14.40547859,10.70565205,12.52709517,11.32028336,14.43668575,17.92487838,16.60541444,17.99658794,16.29956168
Argentina,ARG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,89608120129,81836807735,70022565843,71384640575,74168075514,77143165816,79964482529,64437247306,87485707558,1.03002E+11
Argentina,ARG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.161219625,0.364900179,0.14716003,0.320435402,0.179549291,0.328871218,0.340080899,0.305173266,0.314974763,0.329003496
Argentina,ARG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.779205536,0.96240665,1.977134618,0.584748941,1.789365041,2.232531577,1.485006876,1.266169243,1.414798897,2.441377239
Argentina,ARG,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-8931688999,-3144794109,-10883760784,-1473633407,-10361231244,-9990788246,-5126459686,-3706950767,-5366070239,-13331895896
Argentina,ARG,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,889972858.7,1920541433,875233227.4,1786530935,1155630218,1725981573,1522728152,1177176909,1536769968,2076450898
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.265685175,-3.57858051,1.629664279,-3.110063898,1.757648183,-3.601609757,-2.969562499,-10.77027323,9.673920935,3.989131085
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,13080.25473,12334.79825,13789.06042,12790.26414,14613.03565,11795.16275,9963.674162,8500.837939,10650.86046,13650.60463
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,30.3,25.7,32,35.5,42,37.3,39.2
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.1,7.268,..,..,8.347,9.221,9.843,11.461,8.736,6.805
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,19.43,18.843,..,..,22.64,23.727,25.86,30.173,23.239,18.971
Armenia,ARM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.813,9.704,9.607,9.634,9.664,9.75,9.662,12.792,13.007,..
Armenia,ARM,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,578499598.5,113233978,359817804.2,195848137.2,230440788.2,299971188.1,756192156,480352186.8,390644812.2,418009843.9
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.35348514,28.56038166,29.72539121,33.74427986,38.21604566,39.39289403,41.35080136,29.76498692,35.90643999,50.0136477
Armenia,ARM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,3155257885,3318345442,3137698940,3564513097,4410411870,4927027295,5794425537,3818190455,5011873653,10038175463
Armenia,ARM,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.272112277,0.248107583,0.2724439,0.668675056,0.252066172,0.056289446,-0.976519742,-0.21578484,0.17720227,0.254926088
Armenia,ARM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.111931854,3.502114155,1.744737018,3.165367278,2.192573377,2.142047834,0.736361517,0.463408851,2.640302812,5.114698655
Armenia,ARM,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-315829524.3,-377774324,-155376062,-263304563.1,-223691166.8,-259842543,-233282275.3,-85861619.24,-341851473.7,-948310487.7
Armenia,ARM,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,30262870.07,28804082.7,28751924.33,70519382.37,29056823.9,7012505.832,-132995060.9,-27278869.12,24593741.11,49744937.62
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.764129648,4.010645933,3.606369078,0.646135943,8.024397049,5.769882149,8.2086495,-6.704049318,6.354744401,13.02541852
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3833.157074,4017.229914,3666.141822,3679.952347,4041.995071,4391.92327,4828.504886,4505.867742,4972.783204,7018.051504
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.789667785,2.981308689,3.731691193,-1.403607559,0.969553269,2.52023382,1.443446608,1.211435778,7.184836294,8.64091109
Armenia,ARM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,26.4,27,26.5,..
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.576,17.499,18.261,17.617,17.705,13.212,12.2,12.18,10.012,..
Armenia,ARM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,36.314,36.995,31.954,36.323,38.178,27.073,24.832,23.945,22.538,..
Aruba,ABW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.403,7.729,7.968,8.336,8.414,8.597,8.778,9.69,11.235,..
Aruba,ABW,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,76.54831163,78.27549368,72.85291285,71.82043501,72.54868983,72.25277396,73.23459154,55.32681063,69.06970893,83.12460512
Aruba,ABW,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,2158632968,2298094990,2442455814,2344454171,2305661766,2556761700,2561691720,1443955668,2200975708,2852780592
Aruba,ABW,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.162025587,0.317621033,0.354880757,-0.014034863,2.689815292,0.927007897,1.759758613,0.7832728,-0.156474933,3.482826
Aruba,ABW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.298528585,8.979992477,-0.971203412,0.923412744,5.253590264,4.148764495,-2.215282568,6.294367982,4.303486896,7.000585026
Aruba,ABW,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-222873555.1,-243442685.6,37200481.56,-27969592.94,-79282916.73,-113691918.7,134984404,-141023762,-138400826.4,-124694278.1
Aruba,ABW,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,4419814.525,8864325.698,10514787.71,-418749.1099,83180629.49,30370487.7,59757863.33,20043217.06,-4855705.246,123456004.5
Aruba,ABW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.636969984,-2.264868615,-1.255588342,1.121182099,6.474908497,1.876401377,-2.743402019,-24.08456928,27.69686459,10.55378605
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,26514.86898,26940.26411,28419.26453,28449.71295,29329.08175,30918.48358,31902.80982,24008.12782,29127.75938,33300.83882
Aruba,ABW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.372065243,0.421440919,0.474763597,-0.931195987,-1.028281788,3.626041414,4.257462043,..,..,..
Aruba,ABW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4,6.6,6.6,6.6,6.5,6.3,6.7,6.3,6.7,..
Australia,AUS,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.9741129,21.08233132,20.05812647,19.26222591,21.22852508,21.8535582,24.11178836,23.96737274,21.97681939,25.42712413
Australia,AUS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,3.12865E+11,3.00582E+11,2.43439E+11,2.5069E+11,2.96463E+11,3.27133E+11,3.41999E+11,3.0081E+11,3.90027E+11,4.64925E+11
Australia,AUS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.04879888,1.536559616,0.610963074,-0.257427389,0.754012611,0.07216413,0.716254141,0.623381981,0.457819102,7.286433638
Australia,AUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.453079092,4.303610751,3.468995847,3.558312746,3.632471495,4.244560356,2.793453683,1.150599512,1.592959561,3.964597465
Australia,AUS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-55242404632,-40637704364,-38634724990,-46078869964,-38193755825,-59654884661,-29844985008,-8025123712,-20876515984,54258632808
Australia,AUS,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-769705628.1,22565879021,8258809107,-3108643986,10004858410,1031754869,9989391128,8293358829,7137554336,1.23356E+11
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.855301403,1.088300782,0.741438844,1.186265851,0.647495219,1.378345353,0.682490945,-1.556436301,1.968061646,2.985396455
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,68198.41934,62558.24388,56758.8692,49918.79393,53954.55349,57273.52048,55049.57192,51868.24756,60697.24544,65099.84591
